mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,N_Components/Clusters/Features,params,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score,Data_Perspective,Dataset,Clustering_Algorithm,Clustered_Data
0.12723870277404786,0.007833614952826194,0.0010025501251220703,0.0003169591146246085,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.12713837623596191,0.01002957863623039,0.00100250244140625,3.814697265625e-07,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.13355517387390134,0.012621526091698244,0.0009023666381835938,0.00020048626113665081,0.01,"(50, 50)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1841900825500488,0.07541275865545331,0.0008022308349609375,0.0002455347182296647,0.01,"(50, 50)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 14}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.15611529350280762,0.010931486404317748,0.001003694534301758,0.00031922470325336256,0.01,"(50, 50)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 16}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.3227588653564453,0.08524713898489343,0.0009022235870361328,0.00020053462513757724,0.01,"(50, 50)",18,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 18}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.3554454803466797,0.11652282516530164,0.0012034416198730472,0.0002459437404571495,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.0635688304901123,0.003522355133119102,0.0015049457550048828,0.0010509618656261988,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.08031344413757324,0.008527828599705564,0.0008022308349609375,0.0002459241773720286,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.08101558685302734,0.0030011902734940745,0.0009023189544677734,0.0002004625681577319,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1202197551727295,0.008919645625465553,0.0016042709350585938,0.001748295777535216,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.6765046296296297,0.04785029693419294,195,0.6956007461750165,0.009169104489625764,ICA,Cars,None,0
0.08933720588684083,0.011793158025219285,0.0007020950317382813,0.0002455154096464311,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.7077546296296297,0.01471462412379179,5,0.7024024827886199,0.004821063158200043,ICA,Cars,None,0
0.09705820083618164,0.014673619407954119,0.0009022712707519534,0.0003755284592096207,0.01,"(50,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1610283374786377,0.07119118614788975,0.0008021831512451173,0.0002455931070369601,0.01,"(50,)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 14}",0.7094907407407407,0.013019993571749109,2,0.7032735082773562,0.007791932379486052,ICA,Cars,None,0
0.12423043251037598,0.0151976007005953,0.0008021354675292969,0.0002458464181381802,0.01,"(50,)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 16}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.31032538414001465,0.11324510034288425,0.0009024143218994141,0.00020086784391082824,0.01,"(50,)",18,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 18}",0.6938657407407407,0.011144705968664124,179,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.3204524993896484,0.10155325687462564,0.0006013393402099608,0.0002006054774638495,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.6938657407407407,0.011144705968664124,179,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.05574884414672852,0.0034936446999197413,0.0006012439727783205,0.0001999383037533094,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.07670397758483886,0.0037380593230396213,0.0006014823913574219,0.00020041479940724808,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.09064135551452636,0.0017192851618963625,0.0005013465881347658,4.862803948967729e-07,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 6}",0.6817129629629629,0.021255217206193874,191,0.6906815957437911,0.011211322493948944,ICA,Cars,None,0
0.07048759460449219,0.004141403527572381,0.0008029937744140625,0.0002460647917329892,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 8}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.08392372131347656,0.008999217970612624,0.0007018566131591798,0.0002460028455438461,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 10}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.09525341987609864,0.013073397020406658,0.0007016658782958983,0.0002452822254221803,0.01,"(25,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7000869979839891,0.00043486120565914735,ICA,Cars,None,0
0.12342820167541504,0.08751038901574845,0.0008023738861083986,0.00024584618692291164,0.01,"(25,)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 14}",0.6903935185185185,0.018109308494536056,186,0.7009542591368796,0.0010402114720226231,ICA,Cars,None,0
0.09916396141052246,0.020761328808177725,0.0006014347076416014,0.00020043976853568882,0.01,"(25,)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 16}",0.5850694444444444,0.22936891844598564,197,0.7041334498883247,0.0073985929749127875,ICA,Cars,None,0
0.24154281616210935,0.09176026157050048,0.0008019447326660156,0.0004009128635961935,0.01,"(25,)",18,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 18}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2406402587890625,0.09416606620609434,0.0006015300750732423,0.00020051016677143836,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 20}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.08392333984375,0.003839230895644264,0.0006015777587890625,0.0002006055341356928,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.08763360977172853,0.003939773147261104,0.0007014274597167969,0.0002456710667660305,0.01,"(25, 25)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.12292680740356444,0.009354609115012852,0.0007019996643066406,0.000245495784643015,0.01,"(25, 25)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 6}",0.703125,0.008947226478323791,14,0.7054329822741608,0.011889488919895243,ICA,Cars,None,0
0.11681060791015625,0.00805913996694607,0.0007016658782958983,0.0002458657192220704,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 8}",0.7054398148148148,0.007391452461841375,9,0.7070275967643443,0.008258525678399284,ICA,Cars,None,0
0.1019728660583496,0.009076378182443806,0.0006000518798828125,0.0002012686321151064,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.10919146537780762,0.008738045852992812,0.0009016036987304687,0.0002004670483756104,0.01,"(25, 25)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.18820066452026368,0.06591196482035791,0.0009024620056152343,0.00020077236332046453,0.01,"(25, 25)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 14}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.12352876663208008,0.016342366985977744,0.0008021354675292969,0.0002455542197465369,0.01,"(25, 25)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 16}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2666120529174805,0.09041069465461647,0.0009999275207519533,5.4867362455911735e-06,0.01,"(25, 25)",18,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 18}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2810478210449219,0.0930315758399424,0.0008018970489501952,0.0002457491498000089,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.17636923789978026,0.008048738292217908,0.0011030197143554687,0.00020058174188836698,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2272040367126465,0.04481962001022268,0.0013034820556640625,0.00024561263169002107,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1814827919006348,0.009798709456583898,0.0012033939361572265,0.0002455932459091056,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 6}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.21316728591918946,0.011634746719890876,0.0015035629272460934,0.0005488583481175128,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 8}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2043436050415039,0.016746321718115378,0.0015039920806884765,0.00031718508844021505,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 10}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.20805368423461915,0.00924417262536655,0.0018048286437988281,0.0011258270314440783,0.01,"(100, 25, 100)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.26851425170898435,0.07395347399863701,0.0014037609100341795,0.0003753620918947327,0.01,"(100, 25, 100)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 14}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.20143580436706546,0.016661893295404066,0.0015039920806884765,0.0004486206638514885,0.01,"(100, 25, 100)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 16}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.3592552185058594,0.09738106151344417,0.0012033939361572265,0.0002455937088156898,0.01,"(100, 25, 100)",18,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 18}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.3640685558319092,0.0920835150608079,0.00140380859375,0.00020039095047464555,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 20}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.11530694961547852,0.006301809943661978,0.0008021354675292969,0.0002454570208831986,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.11410608291625975,0.003117680367204425,0.0010001182556152344,4.626549233092183e-06,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.13315577507019044,0.012350867511029682,0.001201629638671875,0.00039839757409085134,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1353598117828369,0.021728316919304408,0.0010026931762695313,0.00031673294369395313,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.14017324447631835,0.014160426236555931,0.0010026454925537106,4.422005889652111e-07,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.13676342964172364,0.009503476655665552,0.0009026050567626954,0.00020060587416641582,0.001,"(50, 50)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2186816692352295,0.05996532531035938,0.0010026454925537106,7.168434323488669e-07,0.001,"(50, 50)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 14}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.16774601936340333,0.018121988380007403,0.0013036251068115235,0.00024553481083311994,0.001,"(50, 50)",16,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 16}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.3497304439544678,0.10971369119717472,0.001102924346923828,0.00020051016677143836,0.001,"(50, 50)",18,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 18}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.3966549873352051,0.09149067110375332,0.0011031150817871094,0.0003755151021594088,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.06908383369445799,0.0010225822453501976,0.0010028839111328122,0.00044862071960260466,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.08151669502258299,0.00396822246725994,0.0006036758422851562,0.0001997028517220152,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.08091506958007813,0.011328667622102185,0.0008022785186767577,0.0002456710204899875,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.12433104515075685,0.01424358919863356,0.0008022785186767577,0.0002455737752680063,0.001,"(50,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.6759259259259259,0.049006257879547314,196,0.6953113105744377,0.009747477800122679,ICA,Cars,None,0
0.08823351860046387,0.006919219377389124,0.0010028839111328122,1.9073486328125e-07,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.7077546296296297,0.01471462412379179,5,0.7024024827886199,0.004821063158200043,ICA,Cars,None,0
0.08442482948303222,0.008864700475775462,0.0008020877838134764,0.0002456130482731034,0.001,"(50,)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.16614179611206056,0.08204783696068348,0.000602293014526367,0.00020036912995911898,0.001,"(50,)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 14}",0.7094907407407407,0.013019993571749109,2,0.7037074525484555,0.007838478623904108,ICA,Cars,None,0
0.11821446418762208,0.01472049048881149,0.0008028984069824219,0.0002450138360728456,0.001,"(50,)",16,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 16}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2987948894500733,0.09694349808991744,0.0009022235870361328,0.0002006534161220325,0.001,"(50,)",18,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 18}",0.6938657407407407,0.011144705968664124,179,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.29749155044555664,0.10545534680650336,0.0009020805358886721,0.000200224518917002,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.6938657407407407,0.011144705968664124,179,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.0627668857574463,0.0036756865223500673,0.0006014347076416014,0.00020091541441249008,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.07870893478393555,0.0045395862980800545,0.000701904296875,0.00024615768640595193,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
